Date,Adj Close,Close,High,Low,Open,Volume
2004-01-16,50.53860855102539,103.19000244140624,103.5500030517578,103.0999984741211,103.4000015258789,66800.0
2004-01-20,50.49454498291016,103.0999984741211,103.29000091552734,102.93000030517578,103.18000030517578,51700.0
2004-01-21,50.528846740722656,103.16999816894533,103.29000091552734,103.01000213623048,103.27999877929688,53800.0
2004-01-22,50.61698532104492,103.3499984741211,103.54000091552734,103.27999877929688,103.37999725341795,44100.0
2004-01-23,50.49454498291016,103.0999984741211,103.79000091552734,103.0,103.77999877929688,28700.0
2004-01-26,50.298641204833984,102.6999969482422,103.08999633789062,102.6999969482422,103.08000183105467,31900.0
2004-01-27,50.37209701538086,102.8499984741211,103.1500015258789,102.8000030517578,102.87999725341795,20200.0
2004-01-28,50.26925277709961,102.63999938964844,103.4000015258789,102.22000122070312,103.13999938964844,63000.0
2004-01-29,50.15171432495117,102.4000015258789,102.54000091552734,102.3000030517578,102.54000091552734,50600.0
2004-01-30,50.24971389770508,102.5999984741211,102.83000183105467,102.5,102.83000183105467,105300.0
2004-02-02,50.26339340209961,102.3499984741211,102.66999816894533,102.3499984741211,102.54000091552734,21300.0
2004-02-03,50.40089416503906,102.62999725341795,102.77999877929688,102.41000366210938,102.77999877929688,40300.0
2004-02-04,50.40583801269531,102.63999938964844,102.69000244140624,102.37000274658205,102.68000030517578,37600.0
2004-02-05,50.26339340209961,102.3499984741211,102.66000366210938,102.2300033569336,102.5999984741211,38900.0
2004-02-06,50.469730377197266,102.7699966430664,102.77999877929688,102.5500030517578,102.63999938964844,31600.0
2004-02-09,50.50407791137695,102.83999633789062,103.0,102.6999969482422,102.93000030517578,15800.0
2004-02-10,50.39606857299805,102.62000274658205,102.87999725341795,102.5500030517578,102.87999725341795,31300.0
2004-02-11,50.59246826171875,103.0199966430664,103.19000244140624,102.45999908447266,102.66999816894533,26200.0
2004-02-12,50.59735107421875,103.02999877929688,103.1999969482422,102.83999633789062,103.1999969482422,61400.0
2004-02-13,50.823238372802734,103.48999786376952,103.48999786376952,103.0,103.2300033569336,82500.0
2004-02-17,50.70048522949219,103.23999786376952,103.3000030517578,103.0,103.27999877929688,78300.0
2004-02-18,50.66121292114258,103.16000366210938,103.5,103.0999984741211,103.4499969482422,38800.0
2004-02-19,50.71524429321289,103.2699966430664,103.3000030517578,102.9000015258789,103.08000183105467,21500.0
2004-02-20,50.55805587768555,102.9499969482422,103.23999786376952,102.83999633789062,103.2300033569336,40700.0
2004-02-23,50.69557189941406,103.2300033569336,103.25,102.80999755859376,103.08000183105467,24300.0
2004-02-24,50.651371002197266,103.13999938964844,103.38999938964844,103.12000274658205,103.33000183105467,40800.0
2004-02-25,50.76920700073242,103.37999725341795,103.47000122070312,103.1999969482422,103.3499984741211,78800.0
2004-02-26,50.68574905395508,103.20999908447266,103.33999633789062,103.12000274658205,103.33000183105467,33700.0
2004-02-27,50.823238372802734,103.48999786376952,103.5199966430664,103.27999877929688,103.48999786376952,34100.0
2004-03-01,50.84590530395508,103.29000091552734,103.37999725341795,102.9000015258789,103.3499984741211,154200.0
2004-03-02,50.66870880126953,102.93000030517578,103.2300033569336,102.75,103.0999984741211,28500.0
2004-03-03,50.61458969116211,102.81999969482422,103.08000183105467,102.6999969482422,103.08000183105467,79900.0
2004-03-04,50.73763275146485,103.06999969482422,103.0999984741211,102.83000183105467,103.08000183105467,116500.0
2004-03-05,51.11174774169922,103.83000183105467,103.98999786376952,102.98999786376952,103.9000015258789,68900.0
2004-03-08,51.28404235839844,104.18000030517578,104.1999969482422,103.87000274658205,104.1500015258789,44100.0
2004-03-09,51.35786056518555,104.33000183105467,104.43000030517578,104.0500030517578,104.18000030517578,46400.0
2004-03-10,51.29877853393555,104.20999908447266,104.36000061035156,104.12000274658205,104.3000030517578,38800.0
2004-03-11,51.412052154541016,104.44000244140624,104.54000091552734,103.91000366210938,104.54000091552734,56000.0
2004-03-12,51.25450134277344,104.12000274658205,104.31999969482422,104.01000213623048,104.3000030517578,42300.0
2004-03-15,51.26435852050781,104.13999938964844,104.2699966430664,104.0,104.1500015258789,61300.0
2004-03-16,51.38741683959961,104.38999938964844,104.47000122070312,103.80999755859376,104.08000183105467,53200.0
2004-03-17,51.36281967163086,104.33999633789062,104.58000183105467,104.2300033569336,104.58000183105467,28300.0
2004-03-18,51.31356048583984,104.23999786376952,104.45999908447266,104.0199966430664,104.31999969482422,27000.0
2004-03-19,51.259403228759766,104.12999725341795,104.3000030517578,103.88999938964844,104.23999786376952,132500.0
2004-03-22,51.39236068725586,104.4000015258789,104.41999816894533,104.12000274658205,104.23999786376952,23300.0
2004-03-23,51.39728164672851,104.41000366210938,104.45999908447266,104.16999816894533,104.3499984741211,45500.0
2004-03-24,51.42681884765625,104.47000122070312,104.5199966430664,104.23999786376952,104.5,31300.0
2004-03-25,51.39728164672851,104.41000366210938,104.43000030517578,104.16999816894533,104.3499984741211,39000.0
2004-03-26,51.22003173828125,104.0500030517578,104.3499984741211,103.7699966430664,104.3000030517578,102300.0
2004-03-29,51.12648391723633,103.86000061035156,103.87000274658205,103.45999908447266,103.77999877929688,210100.0
2004-03-30,50.9246826171875,103.4499969482422,103.9499969482422,103.4499969482422,103.93000030517578,243200.0
2004-03-31,51.17076873779297,103.9499969482422,104.08000183105467,103.6999969482422,103.8000030517578,105100.0
2004-04-01,51.19546890258789,103.73999786376952,103.77999877929688,103.37000274658205,103.77999877929688,128500.0
2004-04-02,50.726661682128906,102.79000091552734,102.97000122070312,102.41000366210938,102.41000366210938,165600.0
2004-04-05,50.415771484375,102.16000366210938,102.3499984741211,102.0500030517578,102.0500030517578,77500.0
2004-04-06,50.55889129638672,102.4499969482422,102.5,102.13999938964844,102.4499969482422,54800.0
2004-04-07,50.43550109863281,102.1999969482422,102.66999816894533,102.1999969482422,102.4800033569336,207600.0
2004-04-08,50.465091705322266,102.26000213623048,102.58999633789062,102.25,102.3000030517578,18700.0
2004-04-12,50.45030975341797,102.2300033569336,102.4000015258789,102.08000183105467,102.3499984741211,88400.0
2004-04-13,50.36148834228515,102.0500030517578,102.0999984741211,101.70999908447266,101.9800033569336,110800.0
2004-04-14,50.21339416503906,101.75,101.76000213623048,101.27999877929688,101.5,30400.0
2004-04-15,50.13938903808594,101.5999984741211,101.7699966430664,101.41999816894533,101.4800033569336,40600.0
2004-04-16,50.277565002441406,101.87999725341795,101.9000015258789,101.5999984741211,101.8499984741211,49000.0
2004-04-19,50.21339416503906,101.75,102.0,101.62000274658205,101.9499969482422,115300.0
2004-04-20,50.05055618286133,101.41999816894533,101.72000122070312,101.30999755859376,101.6500015258789,40000.0
2004-04-21,49.93212127685547,101.18000030517578,101.51000213623048,101.01000213623048,101.0500030517578,72700.0
2004-04-22,50.11474609375,101.5500030517578,101.69000244140624,101.33000183105467,101.5999984741211,41100.0
2004-04-23,50.01602935791016,101.3499984741211,101.5,101.11000061035156,101.4499969482422,90200.0
2004-04-26,50.0012092590332,101.31999969482422,101.58999633789062,101.04000091552734,101.3499984741211,109900.0
2004-04-27,50.12456512451172,101.56999969482422,101.58999633789062,101.2300033569336,101.4499969482422,54200.0
2004-04-28,49.89265060424805,101.0999984741211,101.58999633789062,101.05999755859376,101.58999633789062,36400.0
2004-04-29,49.74953842163086,100.80999755859376,101.27999877929688,100.62000274658205,101.02999877929688,46600.0
2004-04-30,49.7347297668457,100.77999877929688,101.04000091552734,100.75,100.94000244140624,64200.0
2004-05-03,49.66049575805664,100.36000061035156,100.83000183105467,100.36000061035156,100.6500015258789,245200.0
2004-05-04,49.74959564208984,100.54000091552734,100.94000244140624,100.27999877929688,100.5999984741211,41200.0
2004-05-05,49.68524932861328,100.41000366210938,100.79000091552734,100.3000030517578,100.6500015258789,34000.0
2004-05-06,49.531829833984375,100.0999984741211,100.33999633789062,100.05999755859376,100.25,67900.0
2004-05-07,49.11124420166016,99.25,99.5,99.1500015258789,99.5,56800.0
2004-05-10,49.03697204589844,99.0999984741211,99.48999786376952,99.05999755859376,99.4000015258789,77000.0
2004-05-11,49.16072463989258,99.3499984741211,99.4499969482422,99.01000213623048,99.01000213623048,84200.0
2004-05-12,49.09143829345703,99.20999908447266,99.51000213623048,99.20999908447266,99.4499969482422,48900.0
2004-05-13,49.08160400390625,99.19000244140624,99.26000213623048,98.86000061035156,99.25,21200.0
2004-05-14,49.09143829345703,99.20999908447266,99.54000091552734,99.1500015258789,99.27999877929688,53300.0
2004-05-17,49.33888244628906,99.70999908447266,99.88999938964844,99.66000366210938,99.66000366210938,37400.0
2004-05-18,49.36360931396485,99.76000213623048,99.8000030517578,99.51000213623048,99.73999786376952,24000.0
2004-05-19,49.27951431274414,99.58999633789062,99.63999938964844,99.4000015258789,99.63999938964844,31000.0
2004-05-20,49.4130859375,99.86000061035156,99.86000061035156,99.58000183105467,99.79000091552734,11200.0
2004-05-21,49.33388900756836,99.6999969482422,99.9499969482422,99.45999908447266,99.9499969482422,22300.0
2004-05-24,49.37352752685547,99.77999877929688,99.83999633789062,99.5999984741211,99.5999984741211,39300.0
2004-05-25,49.35867691040039,99.75,99.88999938964844,99.68000030517578,99.88999938964844,44600.0
2004-05-26,49.482383728027344,100.0,100.06999969482422,99.9000015258789,99.98999786376952,35800.0
2004-05-27,49.71988677978515,100.4800033569336,100.48999786376952,100.1500015258789,100.1500015258789,99600.0
2004-05-28,49.5466423034668,100.12999725341795,100.54000091552734,100.0500030517578,100.54000091552734,54900.0
2004-06-01,49.49058151245117,99.6999969482422,99.88999938964844,99.52999877929688,99.8000030517578,39500.0
2004-06-02,49.51047134399414,99.73999786376952,99.7699966430664,99.5,99.69000244140624,196100.0
2004-06-03,49.49058151245117,99.6999969482422,99.6999969482422,99.5,99.5,91900.0
2004-06-04,49.386356353759766,99.48999786376952,99.58999633789062,99.37999725341795,99.58999633789062,30100.0
2004-06-07,49.435997009277344,99.58999633789062,99.58999633789062,99.19000244140624,99.48999786376952,39300.0
2004-06-08,49.31684112548828,99.3499984741211,99.5500030517578,99.3000030517578,99.48999786376952,264400.0
2004-06-09,49.33175277709961,99.37999725341795,99.38999938964844,99.1500015258789,99.16000366210938,90200.0
2004-06-10,49.282108306884766,99.27999877929688,99.47000122070312,99.0999984741211,99.33999633789062,49500.0
2004-06-14,49.14314270019531,99.0,99.23999786376952,98.8499984741211,99.0,73500.0
2004-06-15,49.56010437011719,99.83999633789062,99.87999725341795,99.41999816894533,99.48999786376952,58200.0
2004-06-16,49.46082305908203,99.63999938964844,99.83999633789062,99.5,99.83999633789062,55600.0
2004-06-17,49.51543045043945,99.75,99.87000274658205,99.36000061035156,99.63999938964844,57100.0
2004-06-18,49.58985137939453,99.9000015258789,100.04000091552734,99.66000366210938,99.80999755859376,47700.0
2004-06-21,49.654415130615234,100.02999877929688,100.02999877929688,99.77999877929688,99.98999786376952,31500.0
2004-06-22,49.63455581665039,99.98999786376952,99.98999786376952,99.75,99.94000244140624,39900.0
2004-06-23,49.594844818115234,99.91000366210938,100.0,99.79000091552734,99.88999938964844,24600.0
2004-06-24,49.783470153808594,100.29000091552734,100.4000015258789,100.12999725341795,100.29000091552734,42100.0
2004-06-25,49.76857376098633,100.26000213623048,100.3499984741211,100.08999633789062,100.23999786376952,33200.0
2004-06-28,49.60478210449219,99.93000030517578,100.0500030517578,99.8000030517578,100.0,77500.0
2004-06-29,49.51543045043945,99.75,100.0999984741211,99.41000366210938,99.41000366210938,225700.0
2004-06-30,49.907588958740234,100.54000091552734,100.5500030517578,100.08999633789062,100.13999938964844,23300.0
2004-07-01,49.970829010009766,100.3499984741211,100.4000015258789,100.0199966430664,100.29000091552734,316900.0
2004-07-02,50.28950881958008,100.98999786376952,101.08999633789062,100.75,100.98999786376952,162500.0
2004-07-06,50.254638671875,100.91999816894533,101.0500030517578,100.73999786376952,100.98999786376952,27900.0
2004-07-07,50.22478103637695,100.86000061035156,100.9499969482422,100.75,100.87000274658205,29700.0
2004-07-08,50.2795295715332,100.97000122070312,101.0199966430664,100.79000091552734,100.94000244140624,74200.0
2004-07-09,50.13019180297851,100.66999816894533,101.0199966430664,100.66999816894533,100.97000122070312,425600.0
2004-07-12,50.2795295715332,100.97000122070312,100.97000122070312,100.8000030517578,100.8000030517578,52600.0
2004-07-13,50.22478103637695,100.86000061035156,100.88999938964844,100.69000244140624,100.88999938964844,52800.0
2004-07-14,50.254638671875,100.91999816894533,100.98999786376952,100.73999786376952,100.98999786376952,39000.0
2004-07-15,50.16005325317383,100.7300033569336,100.9000015258789,100.6999969482422,100.70999908447266,24600.0
2004-07-16,50.49372482299805,101.4000015258789,101.4000015258789,101.01000213623048,101.01000213623048,58800.0
2004-07-19,50.418975830078125,101.25,101.48999786376952,101.2300033569336,101.48999786376952,13000.0
2004-07-20,50.28453063964844,100.9800033569336,101.3499984741211,100.8000030517578,101.25,62300.0
2004-07-21,50.16496276855469,100.73999786376952,101.0,100.5999984741211,100.75,32900.0
2004-07-22,50.274539947509766,100.95999908447266,101.0,100.8000030517578,100.98999786376952,35000.0
2004-07-23,50.389122009277344,101.19000244140624,101.19000244140624,100.8499984741211,101.13999938964844,41200.0
2004-07-26,50.15508270263672,100.72000122070312,101.01000213623048,100.70999908447266,101.0,81000.0
2004-07-27,50.04054260253906,100.48999786376952,100.88999938964844,100.29000091552734,100.88999938964844,20500.0
2004-07-28,50.11524963378906,100.63999938964844,100.63999938964844,100.2699966430664,100.48999786376952,30800.0
2004-07-29,50.000709533691406,100.41000366210938,100.6999969482422,100.38999938964844,100.58999633789062,48200.0
2004-07-30,50.36920928955078,101.1500015258789,101.16999816894533,100.70999908447266,100.70999908447266,31300.0
2004-08-02,50.35520553588867,100.8000030517578,101.08000183105467,100.76000213623048,101.08000183105467,28200.0
2004-08-03,50.42509078979492,100.94000244140624,101.06999969482422,100.8000030517578,100.87999725341795,77400.0
2004-08-04,50.53504180908203,101.16000366210938,101.1999969482422,100.79000091552734,100.79000091552734,213200.0
2004-08-05,50.57002258300781,101.2300033569336,101.27999877929688,101.0999984741211,101.16000366210938,281500.0
2004-08-06,50.89471435546875,101.87999725341795,102.13999938964844,101.86000061035156,101.86000061035156,44800.0
2004-08-09,50.92967987060547,101.9499969482422,102.02999877929688,101.8000030517578,101.98999786376952,23200.0
2004-08-10,50.794769287109375,101.68000030517578,102.0,101.62999725341795,101.98999786376952,28400.0
2004-08-11,50.829776763916016,101.75,101.88999938964844,101.52999877929688,101.68000030517578,22100.0
2004-08-12,50.934661865234375,101.95999908447266,101.95999908447266,101.51000213623048,101.51000213623048,17600.0
2004-08-13,51.03457260131836,102.16000366210938,102.16000366210938,102.0,102.1500015258789,18500.0
2004-08-16,50.97463607788086,102.04000091552734,102.04000091552734,101.83999633789062,102.04000091552734,16400.0
2004-08-17,51.124534606933594,102.33999633789062,102.33999633789062,102.0,102.08999633789062,271000.0
2004-08-18,50.959678649902344,102.01000213623048,102.4000015258789,102.01000213623048,102.38999938964844,47400.0
2004-08-19,51.12947082519531,102.3499984741211,102.3499984741211,102.0,102.12000274658205,32700.0
2004-08-20,50.97964096069336,102.0500030517578,102.38999938964844,102.0500030517578,102.38999938964844,57900.0
2004-08-23,50.99462890625,102.08000183105467,102.16000366210938,101.80999755859376,102.08999633789062,40400.0
2004-08-24,50.999629974365234,102.08999633789062,102.11000061035156,101.73999786376952,101.75,39400.0
2004-08-25,51.00464630126953,102.0999984741211,102.27999877929688,101.98999786376952,102.08999633789062,69900.0
2004-08-26,51.09955596923828,102.29000091552734,102.33999633789062,102.0500030517578,102.19000244140624,46800.0
2004-08-27,51.1345100402832,102.36000061035156,102.43000030517578,102.30999755859376,102.38999938964844,50600.0
2004-08-30,51.18447494506836,102.45999908447266,102.5,102.27999877929688,102.44000244140624,50000.0
2004-08-31,51.18447494506836,102.45999908447266,102.88999938964844,102.41000366210938,102.66000366210938,386200.0
2004-09-01,51.36886978149414,102.51000213623048,102.52999877929688,102.16999816894533,102.30999755859376,277800.0
2004-09-02,51.1634407043457,102.0999984741211,102.41999816894533,102.06999969482422,102.41999816894533,27900.0
2004-09-03,51.13835906982422,102.0500030517578,102.0500030517578,101.55999755859376,101.98999786376952,97700.0
2004-09-07,51.133338928222656,102.04000091552734,102.04000091552734,101.70999908447266,101.88999938964844,36100.0
2004-09-08,51.288665771484375,102.3499984741211,102.38999938964844,101.76000213623048,101.8499984741211,87700.0
2004-09-09,51.23860931396485,102.25,102.5199966430664,102.12000274658205,102.41999816894533,49400.0
2004-09-10,51.348876953125,102.47000122070312,102.5999984741211,102.33999633789062,102.5500030517578,67200.0
2004-09-13,51.398963928222656,102.56999969482422,102.61000061035156,102.37000274658205,102.47000122070312,126000.0
2004-09-14,51.45403671264648,102.68000030517578,102.6999969482422,102.54000091552734,102.56999969482422,86300.0
2004-09-15,51.42399215698242,102.62000274658205,102.6500015258789,102.5,102.63999938964844,124400.0
2004-09-16,51.5793342590332,102.93000030517578,102.9800033569336,102.47000122070312,102.6500015258789,111700.0
2004-09-17,51.36387634277344,102.5,102.9000015258789,102.5,102.88999938964844,59800.0
2004-09-20,51.584346771240234,102.94000244140624,102.94000244140624,102.5999984741211,102.88999938964844,94600.0
2004-09-21,51.56928634643555,102.91000366210938,102.97000122070312,102.5999984741211,102.94000244140624,41400.0
2004-09-22,51.73966598510742,103.25,103.25,102.8000030517578,103.04000091552734,28600.0
2004-09-23,51.584346771240234,102.94000244140624,103.25,102.8000030517578,103.22000122070312,28300.0
2004-09-24,51.59941101074219,102.97000122070312,103.0,102.6999969482422,102.83999633789062,26400.0
2004-09-27,51.584346771240234,102.94000244140624,103.13999938964844,102.8499984741211,102.86000061035156,39100.0
2004-09-28,51.6695442199707,103.11000061035156,103.19000244140624,102.91999816894533,103.13999938964844,47600.0
2004-09-29,51.373878479003906,102.5199966430664,102.88999938964844,102.5,102.62000274658205,225100.0
2004-09-30,51.44906997680664,102.66999816894533,102.69000244140624,102.30999755859376,102.58999633789062,60700.0
2004-10-01,51.35707092285156,102.16999816894533,102.26000213623048,102.01000213623048,102.26000213623048,45500.0
2004-10-04,51.37213897705078,102.1999969482422,102.1999969482422,101.76000213623048,101.76000213623048,23400.0
2004-10-05,51.36712265014648,102.19000244140624,102.30999755859376,102.0,102.01000213623048,139600.0
2004-10-06,51.27162170410156,102.0,102.1999969482422,101.87000274658205,102.16999816894533,128000.0
2004-10-07,51.27162170410156,102.0,102.0500030517578,101.8499984741211,101.97000122070312,39800.0
2004-10-08,51.52295684814453,102.5,102.5999984741211,102.26000213623048,102.56999969482422,29200.0
2004-10-11,51.57318878173828,102.5999984741211,102.8000030517578,102.36000061035156,102.36000061035156,25800.0
2004-10-12,51.52295684814453,102.5,102.83000183105467,102.5,102.76000213623048,34100.0
2004-10-13,51.59834289550781,102.6500015258789,102.91999816894533,102.41000366210938,102.41000366210938,32700.0
2004-10-14,51.84458541870117,103.13999938964844,103.13999938964844,102.88999938964844,102.9000015258789,18900.0
2004-10-15,51.74908447265625,102.9499969482422,103.0,102.69000244140624,103.0,21400.0
2004-10-18,51.70387268066406,102.86000061035156,102.98999786376952,102.6999969482422,102.98999786376952,39700.0
2004-10-19,51.72901916503906,102.91000366210938,103.04000091552734,102.6500015258789,102.6500015258789,32200.0
2004-10-20,51.910003662109375,103.2699966430664,103.2699966430664,102.91000366210938,102.91000366210938,135800.0
2004-10-21,51.77931594848633,103.01000213623048,103.3000030517578,103.01000213623048,103.1999969482422,23100.0
2004-10-22,51.90495300292969,103.26000213623048,103.27999877929688,103.04000091552734,103.1500015258789,25800.0
2004-10-25,51.96525955200195,103.37999725341795,103.44000244140624,103.11000061035156,103.43000030517578,33800.0
2004-10-26,51.81452941894531,103.08000183105467,103.36000061035156,103.02999877929688,103.25,60200.0
2004-10-27,51.6988639831543,102.8499984741211,103.38999938964844,102.69000244140624,103.37000274658205,29100.0
2004-10-28,51.75921630859375,102.97000122070312,103.12000274658205,102.66000366210938,102.88999938964844,76000.0
2004-10-29,51.8948860168457,103.23999786376952,103.25,102.9800033569336,103.1500015258789,61600.0
